OBJECTID,TARGET_FID,LandUse_1,Ocupacao,ID_UG,NOME,YY_correct,XX_Correct,Altitude,Declive,Litologia,Relevo,Uso,Espessura,Apt_flor,Solo,Classifica,Perimetro,Area,Hectares,UsoSolo20,Shape_Leng,Shape_Area,HBC,CH,CBD,CC,geometry,road_access
1069,994,1,EcEc_3_3_3_Pv,1069,Castelo de Paiva,146969.472227,-15963.8747402,254.0,19.4408,x,m,i,3,Marginal,Ru1.1,Regossolos,1457.48796647,100129.822379,10.0129822379,Eucalipto,1457.48781144,100129.820068,2.9,0.0,0.0,0.0,"POLYGON ((-15835.33118 147057.22501, -15825.42008 147048.72531, -15813.37108 147039.69941, -15767.32828 147049.98591, -15765.49618 147018.84781, -15764.57218 147003.14371, -15763.89778 146989.96601, -15849.48298 146991.10651, -15848.16008 146934.22091, -15815.08698 146890.56471, -15776.72238 146870.72081, -15735.42338 146852.46851, -15732.68108 146836.01441, -15740.61858 146820.66841, -15752.26028 146806.91011, -15781.89368 146802.67681, -15816.81868 146801.08921, -15850.68548 146796.32671, -15872.38128 146789.44751, -15895.66468 146782.03921, -15923.18148 146767.75171, -15947.52308 146759.81421, -15969.74818 146757.69751, -15993.03158 146776.74751, -16013.13998 146800.03091, -16029.42378 146803.37321, -16035.15338 146809.84521, -16047.85328 146834.45151, -16093.17378 146887.74721, -16105.00348 146906.47121, -16108.60308 146943.65741, -16111.37268 146975.03581, -16112.94098 146999.73711, -16107.64928 147014.95061, -16107.64928 147074.48201, -16072.25618 147118.03921, -16030.74058 147127.58331, -15978.74978 147156.95201, -15949.77788 147189.45611, -15936.24658 147190.40111, -15890.59668 147132.52051, -15861.96978 147080.07021, -15835.33118 147057.22501))",full
1070,995,1,PbEc_3_3_1_Pv,1070,Castelo de Paiva,146608.121601,-15870.808302,164.0,16.3782,x,m,i,3,Marginal,Ru1.1,Regossolos,1078.28032313,72075.3221103,7.20753221103,Eucalipto,1078.28021284,72075.3168934,2.9,0.0,0.0,0.0,"POLYGON ((-15717.79138 146751.46851, -15711.97148 146699.55281, -15681.70098 146650.70791, -15697.49088 146573.09521, -15739.68038 146523.90441, -15811.18308 146489.27261, -15884.97568 146470.41921, -15946.84598 146464.22241, -16003.91988 146450.65761, -16047.07788 146525.92091, -16057.51068 146529.00441, -16060.81798 146536.67731, -16035.87368 146571.86871, -16032.98608 146583.71051, -16002.04918 146609.32601, -15998.09378 146612.60111, -15945.09408 146654.60031, -15852.35578 146716.83241, -15785.34418 146776.91371, -15717.79138 146751.46851))",none
1071,996,1,EcEc_3_Np,1071,Castelo de Paiva,146721.436432,-15630.0574303,254.0,19.4408,x,m,i,3,Marginal,Ru1.1,Regossolos,2121.51083304,103723.345947,10.3723345947,Eucalipto,2121.51064979,103723.355528,2.9,0.0,0.0,0.0,"POLYGON ((-15582.16788 146312.43371, -15577.31698 146334.48851, -15569.91218 146368.15491, -15552.06758 146440.68161, -15571.84318 146495.90551, -15611.65928 146538.83501, -15614.81458 146614.20161, -15681.70098 146650.70791, -15711.97148 146699.55281, -15717.79138 146751.46851, -15743.05588 146800.60781, -15741.02068 146801.81331, -15724.86258 146811.38421, -15717.71888 146829.64051, -15725.25948 146860.99371, -15734.38758 146888.37811, -15754.80058 146905.49461, -15761.77208 146911.39691, -15767.72518 146929.25631, -15761.80768 146949.12641, -15754.36368 146966.27831, -15750.65948 146994.85321, -15751.18868 147011.25751, -15755.06878 147068.92921, -15754.89288 147087.98681, -15745.89698 147110.74101, -15724.51288 147111.51971, -15655.43248 147111.32401, -15666.27628 147057.48141, -15635.72318 146997.08001, -15628.43668 146941.29561, -15597.65658 146877.03521, -15560.00118 146806.31831, -15562.84168 146741.91801, -15543.70108 146719.93721, -15512.99468 146673.10141, -15480.61598 146641.86651, -15510.77848 146611.70391, -15502.96608 146559.30251, -15450.45338 146516.45381, -15415.43758 146498.93001, -15458.57378 146492.63981, -15480.44438 146418.18161, -15490.67128 146355.99381, -15500.56568 146308.53081, -15523.03848 146265.42461, -15570.67078 146251.71881, -15586.65038 146292.05311, -15582.66032 146310.19463, -15582.16788 146312.43371))",full
1072,997,1,EcEc_3_Np,1072,Castelo de Paiva,146400.205611,-15287.9089514,246.0,21.4855,x,m,i,3,Marginal,Ru1.1,Regossolos,1452.03898848,59626.8335318,5.96268335318,Eucalipto,1452.03913745,59626.8360725,2.9,0.0,0.0,0.0,"POLYGON ((-15052.12458 146432.84261, -15104.60388 146387.03501, -15169.07868 146359.25281, -15250.14268 146352.36561, -15303.47638 146331.59291, -15356.05428 146287.32981, -15406.40618 146221.96401, -15457.81218 146190.39541, -15468.79438 146241.07231, -15450.30478 146311.21561, -15444.46988 146385.01461, -15426.94338 146446.20181, -15414.36248 146498.72301, -15339.58068 146442.97101, -15261.15468 146452.98721, -15203.79148 146458.18001, -15159.99198 146470.41071, -15057.07188 146490.31381, -15022.49548 146541.27321, -14980.27288 146555.47371, -14991.69678 146507.44311, -14996.02228 146461.69591, -15052.12458 146432.84261))",none
1073,998,1,PbEc_3_3_1_Ad,1073,Castelo de Paiva,146407.305212,-15796.7806156,164.0,16.3782,x,m,i,3,Marginal,Ru1.1,Regossolos,2112.53087258,94626.1389984,9.46261389984,Matos,2112.5306857,94626.1226236,0.0,0.0,0.0,0.0,"POLYGON ((-15582.16788 146312.43371, -15582.66032 146310.19463, -15605.25878 146322.79561, -15639.82038 146344.00381, -15622.57698 146353.40921, -15620.98948 146397.85931, -15621.14228 146397.96361, -15621.13378 146398.20201, -15640.57348 146411.47651, -15675.90258 146440.27081, -15733.05268 146415.66451, -15709.09598 146363.72801, -15669.33718 146354.83431, -15685.42768 146322.79561, -15711.62148 146305.33301, -15740.99018 146299.77681, -15770.35898 146260.88291, -15812.77948 146234.90331, -15832.13798 146236.86611, -15896.56088 146222.82061, -15958.19868 146193.79491, -16003.27078 146184.14601, -16065.33918 146201.35811, -16006.18858 146231.25731, -15965.74718 146293.65921, -15892.17008 146353.17941, -15874.99008 146353.40921, -15855.93998 146362.93421, -15860.70248 146373.25301, -15895.62748 146380.39681, -15954.97568 146385.47191, -15986.51518 146401.68851, -16003.91988 146450.65761, -15946.84598 146464.22241, -15884.97568 146470.41921, -15811.18308 146489.27261, -15739.68038 146523.90441, -15697.49088 146573.09521, -15681.70098 146650.70791, -15614.81458 146614.20161, -15611.65928 146538.83501, -15571.84318 146495.90551, -15552.06758 146440.68161, -15569.91218 146368.15491, -15577.31698 146334.48851, -15582.16788 146312.43371))",timber
1074,999,1,EcEc_3_Np,1074,Castelo de Paiva,146224.465935,-15287.5550772,246.0,21.4855,x,m,i,3,Marginal,Ru1.1,Regossolos,1575.69025947,67216.562299,6.7216562299,Eucalipto,1575.69027797,67216.569111,2.9,0.0,0.0,0.0,"POLYGON ((-14962.66138 146417.93661, -14977.49458 146377.23321, -15015.65698 146354.98581, -15054.23128 146328.08741, -15111.54628 146317.18981, -15173.00178 146303.55841, -15214.15638 146264.87741, -15224.98618 146240.56601, -15233.06338 146222.43411, -15264.57198 146188.99281, -15286.07728 146148.56181, -15312.15398 146090.07771, -15334.37908 146030.81091, -15359.85608 145977.19411, -15433.96038 145973.24311, -15494.46258 146011.20371, -15483.79388 146057.80591, -15447.17648 146115.32271, -15372.29988 146186.66411, -15349.18578 146223.82931, -15356.14818 146287.20681, -15356.05428 146287.32981, -15303.47638 146331.59291, -15250.14268 146352.36561, -15169.07868 146359.25281, -15104.60388 146387.03501, -15052.12458 146432.84261, -14996.02228 146461.69591, -14962.66138 146417.93661))",none
1075,1000,1,EcEc_2_Np,1075,Castelo de Paiva,146213.378019,-15092.8772482,190.0,20.1344,x,m,i,3,Marginal,Ru1.1,Regossolos,1076.69838507,69784.61586000002,6.978461586,Eucalipto,1076.69859244,69784.6138062,2.9,0.0,0.0,0.0,"POLYGON ((-14932.32528 146203.86541, -14922.56888 146152.77811, -14968.10798 146111.81721, -15026.24498 146112.92721, -15031.27948 146094.64141, -15050.81128 146086.04281, -15076.21138 146055.88031, -15119.07388 146040.79901, -15169.35948 146056.45741, -15207.18038 146089.21781, -15200.93608 146130.79151, -15236.15228 146123.23001, -15222.92308 146178.79271, -15224.98618 146240.56601, -15214.15638 146264.87741, -15173.00178 146303.55841, -15111.54628 146317.18981, -15054.23128 146328.08741, -15015.65698 146354.98581, -14977.49458 146377.23321, -14946.22058 146336.13441, -14936.42718 146267.89631, -14934.28098 146214.10571, -14932.32528 146203.86541))",none
1076,1001,1,EcEc_3_Ct,1076,Castelo de Paiva,146961.583185,-13619.8700975,314.0,28.7513,x,m,i,4,Marginal,Lu3.1,Leptossolos,908.035376901,52046.6847156,5.20466847156,Eucalipto,908.035408606,52046.6849246,2.9,0.0,0.0,0.0,"POLYGON ((-13518.84458 146773.71091, -13547.07298 146773.65531, -13594.42938 146774.02191, -13600.79938 146788.89811, -13617.06788 146809.84641, -13636.41258 146834.75591, -13658.74328 146863.51071, -13679.30818 146887.38581, -13700.70448 146912.22621, -13716.70508 146980.74671, -13700.73768 147049.20471, -13651.37428 147115.01191, -13584.01408 147114.98761, -13544.48578 147087.30751, -13530.15878 147021.07601, -13512.67548 146974.49111, -13515.21808 146915.45121, -13510.63608 146848.60131, -13518.84458 146773.71091))",full
1077,1002,1,EcEc_4_10_2_Pv,1077,Castelo de Paiva,146757.556596,-13938.6605842,246.0,21.3538,x,m,i,3,Marginal,Ru1.1,Regossolos,1214.10767617,62777.2002343,6.27772002343,Eucalipto,1214.10769515,62777.1902603,2.9,0.0,0.0,0.0,"POLYGON ((-13768.22628 146716.39331, -13819.21348 146698.87361, -13840.88518 146642.55571, -13892.92848 146619.49091, -13946.02158 146631.14111, -14003.56318 146622.54181, -14068.93818 146558.79081, -14080.60488 146612.08521, -14124.68208 146675.54151, -14054.98138 146685.61221, -14017.30288 146714.54511, -14007.32298 146765.95991, -13978.03108 146822.26791, -13948.12978 146872.59941, -13927.95578 146930.32171, -13885.34898 146976.36511, -13848.94178 146888.30471, -13818.51458 146842.00261, -13785.44158 146795.70041, -13773.53538 146763.95031, -13764.27488 146738.81481, -13768.22628 146716.39331))",none
1078,1003,1,EcEc_3_Np,1078,Castelo de Paiva,146957.160552,-14080.2355288,307.0,22.8723,x,m,i,3,Marginal,Ru1.1,Regossolos,1498.54320497,131205.735273,13.1205735273,Clareira,1498.54323826,131205.754549,0.0,0.0,0.0,0.0,"POLYGON ((-14124.68208 146675.54151, -14160.29138 146724.59121, -14185.42688 146772.21621, -14258.18738 146893.92481, -14307.13538 146978.59171, -14234.68988 147049.58221, -14159.89478 147061.02821, -14112.46208 147103.44731, -14056.80878 147124.81501, -14001.65808 147141.05341, -13932.18388 147166.98641, -13889.55158 147172.20381, -13867.32058 147174.92451, -13822.22618 147128.26171, -13835.91738 147077.74961, -13866.84098 147030.84941, -13885.34898 146976.36511, -13927.95578 146930.32171, -13948.12978 146872.59941, -13978.03108 146822.26791, -14007.32298 146765.95991, -14017.30288 146714.54511, -14054.98138 146685.61221, -14124.68208 146675.54151))",none
1079,1004,1,EcEc_3_4_1_Pv,1079,Castelo de Paiva,146771.759004,-14403.1232113,318.0,18.1867,x,m,i,3,Marginal,Ru1.1,Regossolos,2140.41350778,173540.191604,17.3540191604,Eucalipto,2140.41339173,173540.191148,2.9,0.0,0.0,0.0,"POLYGON ((-14234.68988 147049.58221, -14307.13538 146978.59171, -14258.18738 146893.92481, -14185.42688 146772.21621, -14160.29138 146724.59121, -14124.68208 146675.54151, -14080.60488 146612.08521, -14068.93818 146558.79081, -14111.25048 146564.13241, -14162.52448 146608.73501, -14248.16788 146583.99871, -14277.59648 146547.16181, -14315.99398 146514.51161, -14377.07098 146528.96661, -14454.19658 146557.74081, -14535.55628 146540.62991, -14535.00598 146590.74511, -14493.16758 146627.59651, -14505.97488 146672.78371, -14549.88408 146683.28791, -14565.84828 146729.19241, -14607.69098 146757.93471, -14643.51718 146792.75461, -14697.41248 146810.54761, -14735.01108 146850.96221, -14679.89478 146879.52781, -14616.39388 146909.04631, -14568.28158 146925.14221, -14493.23178 146951.00001, -14415.48088 146973.90171, -14361.67308 146996.00551, -14309.84298 147031.15501, -14279.11608 147074.63491, -14234.68988 147049.58221))",none
1080,1005,1,EcEc_1_4_1_Pv,1080,Castelo de Paiva,146474.093244,-13914.3066056,282.0,17.9453,x,m,i,3,Marginal,Ru1.1,Regossolos,709.040325751,23659.9121506,2.36599121506,Eucalipto,709.040381278,23659.916485,2.9,0.0,0.0,0.0,"POLYGON ((-13843.33068 146371.05681, -13918.54468 146377.61071, -13962.53738 146402.88011, -14017.72418 146396.40761, -13985.74738 146442.79321, -13973.01838 146503.27471, -13919.66048 146530.34151, -13872.10778 146541.02391, -13808.40918 146560.22881, -13779.30498 146515.24951, -13827.46668 146491.90671, -13852.65408 146435.68581, -13843.33068 146371.05681))",none
1081,1006,1,EcEc_3_4_1_Pv,1081,Castelo de Paiva,146331.188763,-13791.1097183,282.0,17.9453,x,m,i,3,Marginal,Ru1.1,Regossolos,1619.25504561,67556.9306142,6.75569306142,Eucalipto,1619.25506798,67556.9327779,2.9,0.0,0.0,0.0,"POLYGON ((-13740.26288 146249.11651, -13787.93468 146210.42621, -13821.59888 146152.73651, -13898.76948 146139.04071, -13919.82548 146209.59571, -13966.98268 146264.17631, -14012.03258 146310.64711, -13993.94328 146361.10021, -13962.53738 146402.88011, -13918.54468 146377.61071, -13843.33068 146371.05681, -13750.40568 146363.61001, -13672.02028 146381.13971, -13616.70848 146410.20781, -13569.28598 146460.45611, -13507.34708 146481.48641, -13444.98948 146501.03151, -13382.92928 146531.36851, -13402.03388 146488.46501, -13456.62158 146444.79761, -13522.77938 146413.26511, -13578.88948 146384.23861, -13624.87378 146341.79911, -13673.36978 146314.70511, -13704.20578 146283.77351, -13740.26288 146249.11651))",none
1082,1007,1,EcEc_3_10_2_Pv,1082,Castelo de Paiva,146360.465707,-13487.7218765,314.0,28.7513,x,m,i,3,Marginal,Ru1.1,Regossolos,1479.4917834,81744.9583014,8.17449583014,Eucalipto,1479.49195952,81744.967526,2.9,0.0,0.0,0.0,"POLYGON ((-13247.87988 146499.99031, -13241.20298 146492.31531, -13271.03858 146473.81701, -13282.94488 146430.16071, -13275.00738 146409.52311, -13245.63858 146403.17321, -13231.44638 146382.91641, -13231.32188 146381.41571, -13255.91418 146361.90411, -13281.43398 146341.65681, -13295.37258 146330.59791, -13298.74438 146330.34621, -13368.71548 146325.12241, -13375.87228 146321.28921, -13414.05018 146300.84101, -13432.77428 146290.81251, -13447.90898 146281.76911, -13483.29398 146260.62581, -13523.94648 146229.34451, -13535.29448 146220.61261, -13558.06848 146189.83511, -13566.91138 146177.88481, -13567.18558 146177.82421, -13610.64748 146168.23271, -13669.64438 146129.46821, -13662.89008 146188.21191, -13691.37288 146233.55171, -13740.26288 146249.11651, -13704.20578 146283.77351, -13673.36978 146314.70511, -13624.87378 146341.79911, -13578.88948 146384.23861, -13522.77938 146413.26511, -13456.62158 146444.79761, -13402.03388 146488.46501, -13382.92928 146531.36851, -13290.99208 146549.54781, -13247.87988 146499.99031))",timber
1083,1008,1,EcEc_5_4_1_Pv,1083,Castelo de Paiva,146297.995451,-14066.8348146,282.0,17.9453,x,m,i,3,Marginal,Ru1.1,Regossolos,1815.7197288,73957.4194814,7.39574194814,Eucalipto,1815.71976761,73957.4118393,2.9,0.0,0.0,0.0,"POLYGON ((-13872.10778 146541.02391, -13919.66048 146530.34151, -13973.01838 146503.27471, -13985.74738 146442.79321, -14017.72418 146396.40761, -13962.53738 146402.88011, -13993.94328 146361.10021, -14012.03258 146310.64711, -13966.98268 146264.17631, -13919.82548 146209.59571, -13898.76948 146139.04071, -13954.38198 146103.51351, -14002.99008 146103.56071, -14067.86038 146117.27101, -14116.84418 146171.23641, -14187.03068 146173.68971, -14229.98888 146134.81611, -14265.31618 146091.30941, -14293.61348 146146.41531, -14242.74208 146181.19991, -14198.31018 146227.15921, -14160.34828 146263.73131, -14126.30588 146310.47811, -14098.54848 146374.20621, -14072.78908 146424.97931, -14047.38018 146467.05321, -14040.10618 146509.77631, -14068.93818 146558.79081, -14009.90408 146567.87161, -13929.67678 146571.66191, -13872.10778 146541.02391))",none
1084,1009,1,EcEc_5_6_3_Pv,1084,Castelo de Paiva,146350.78506,-14434.2586028,300.0,17.9364,x,m,i,3,Marginal,Ru1.1,Regossolos,2352.49503064,245235.039066,24.5235039066,Eucalipto,2352.49523551,245235.043847,2.9,0.0,0.0,0.0,"POLYGON ((-14068.93818 146558.79081, -14040.10618 146509.77631, -14047.38018 146467.05321, -14072.78908 146424.97931, -14098.54848 146374.20621, -14126.30588 146310.47811, -14160.34828 146263.73131, -14198.31018 146227.15921, -14242.74208 146181.19991, -14293.61348 146146.41531, -14309.82528 146186.06031, -14364.58168 146183.00121, -14409.94078 146152.34711, -14434.77168 146116.53351, -14503.00948 146108.24591, -14572.45098 146048.12611, -14630.47718 146070.91261, -14700.38018 146070.41221, -14712.63038 146134.06791, -14690.30328 146189.21971, -14630.66398 146241.79251, -14681.56798 146238.57591, -14731.56688 146227.26251, -14776.82938 146282.94981, -14773.58438 146399.16961, -14731.30908 146435.19421, -14676.15618 146433.98451, -14625.48898 146405.08561, -14583.00348 146458.86291, -14558.72518 146502.30851, -14535.55628 146540.62991, -14454.19658 146557.74081, -14377.07098 146528.96661, -14315.99398 146514.51161, -14277.59648 146547.16181, -14248.16788 146583.99871, -14162.52448 146608.73501, -14111.25048 146564.13241, -14068.93818 146558.79081))",none
1085,1010,1,EcEc_4_5_2_Pv,1085,Castelo de Paiva,145986.560334,-13980.1868048,228.0,16.573,x,m,i,3,Marginal,Ru1.1,Regossolos,2728.22609712,220037.759087,22.0037759087,Eucalipto,2728.22616665,220037.771379,2.9,0.0,0.0,0.0,"POLYGON ((-13567.18558 146177.82421, -13583.02148 146097.93311, -13583.63677 146097.02885, -13646.46908 146004.68861, -13717.67938 145955.71091, -13765.43318 145894.95561, -13803.13788 145819.82841, -13829.69268 145782.34541, -13886.24168 145741.83421, -13895.32728 145698.62381, -13977.27458 145720.25701, -14007.29888 145783.29091, -14036.25798 145818.56061, -14095.50938 145846.91971, -14167.83758 145816.27741, -14216.70058 145809.08021, -14244.10188 145768.12701, -14303.29188 145778.45391, -14361.27068 145807.21651, -14358.96728 145879.73281, -14290.16698 145909.84351, -14342.66708 145947.30791, -14300.17758 145983.56031, -14226.97318 145979.01041, -14183.51238 146031.28731, -14122.59068 146087.44431, -14185.33898 146090.46361, -14265.31618 146091.30941, -14229.98888 146134.81611, -14187.03068 146173.68971, -14116.84418 146171.23641, -14067.86038 146117.27101, -14002.99008 146103.56071, -13954.38198 146103.51351, -13898.76948 146139.04071, -13821.59888 146152.73651, -13787.93468 146210.42621, -13740.26288 146249.11651, -13691.37288 146233.55171, -13662.89008 146188.21191, -13669.64438 146129.46821, -13610.64748 146168.23271, -13567.18558 146177.82421))",none
1086,1011,1,EcEc_3_4_1_Pv,1086,Castelo de Paiva,145895.189803,-13672.4960931,228.0,16.573,x,m,i,3,Marginal,Ru1.1,Regossolos,1257.80226997,71842.2296508,7.18422296508,Eucalipto,1257.80211304,71842.2204496,2.9,0.0,0.0,0.0,"POLYGON ((-13447.65088 145953.95581, -13479.09838 145923.18731, -13527.43038 145893.40651, -13554.91708 145854.68741, -13583.84668 145809.85281, -13625.25448 145794.59311, -13700.17138 145742.01971, -13759.55888 145729.30101, -13822.59588 145703.40521, -13895.32728 145698.62381, -13886.24168 145741.83421, -13829.69268 145782.34541, -13803.13788 145819.82841, -13765.43318 145894.95561, -13717.67938 145955.71091, -13646.46908 146004.68861, -13583.63677 146097.02885, -13538.66468 146055.61511, -13530.24098 146047.82981, -13522.07298 146041.55051, -13476.04638 146006.16731, -13464.94388 145985.75281, -13455.43398 145968.26671, -13447.65088 145953.95581))",none
